PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
AC,74779,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001781643002,,"Trumble, Paul M.",20110210,20110210,1,0.00,,Rheinisches Museum für Philologie.,,0035-449X,library note: print cw order ; P+O subs (U/P access)   username= rhein11/password=maza_2011; invoicing see online PO 44116226; fund name: S-CLASS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44058950,ACE,ongoing,Pending,true,AC,19950501,20991231,20991231,Purchase,P,RB805010001155825029,,,19980306,19980306,1,72.50,,Bulletin de la Société française de philosophie.,Société française de philosophie.,0037-9352,library note: print; fund name: S-FREN-2022; vendor note: //Begin v.92 (1997)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44041342,ACE-DAT,ongoing,Pending,true,AC,19950314,20991231,20991231,Purchase,P,,,,19980205,19980205,1,15572.57,,"America, history and life.",,1528-3437,library note: Upgraded to incl. full-text; fund name: S-REFELE-2022; vendor note: //Begin (expanded version) 1998- and renew,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,44698069,ACH,ongoing,Pending,true,AC,20020620,20991231,0,Purchase,P,,,,20020620,20070115,1,116.69,,"Kritische Friedrich-Schlegel-Ausgabe / herausgegeben von Ernst Behler, unter Mitwirkung von Jean-Jac","Schlegel, Friedrich von, 1772-1829.",,library note: German Department; fund name: F-SO-2021,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,4407234X,ACE,ongoing,Pending,true,AC,19950118,20991231,20991231,Purchase,P,RB805010001273248740,,,19980402,19980402,1,129.12,,Dimension².,,1072-7655,library note: print; fund name: S-GERM-2022; vendor note: //Begin v.6 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44084006,ACE,ongoing,Pending,true,AC,19950501,20991231,20991231,Purchase,P,RB805010001970145793,,,19980428,19980428,1,491.14,,Xin hua wen zhai = Xinhua wenzhai.,,1001-6651,library note: print; fund name: S-ASIAN-2022; vendor note: //Begin issues published Mar. 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44124296,ACE,ongoing,Pending,true,AC,19951113,20991231,20991231,Purchase,P,RB805010001858082548,,,19980709,19980709,1,67.83,,The Studia Philonica annual.,,1052-4533,library note: print; fund name: S-RELIG-2022; vendor note: //Begin v.10 (1998)- and renew.,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44056175,ACFRONT,ongoing,Pending,true,AC,19980302,20991231,0,Purchase,P,,,,19980302,19980302,1,50.00,,Bibliographies in American music.,,,library note: Music Librarian; fund name: F-GEN-2011,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44060117,ACPERSEUS,ongoing,Pending,true,AC,19980309,20991231,0,Purchase,P,,,"Kallick, Jenny L.",19980309,19980309,1,30.58,,CALIFORNIA STUDIES IN 19TH CENTURY MUSIC.,,,,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,21249,ACE,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,RB805010001082298795,,"Kasper, Michael",20071212,20071212,1,45.55,,Art New England.,,0274-7073,library note: print subs; fund name: S-ART-2022; vendor note: //Begin v.29 (2007/08)-,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44257806,ACCAMUP,ongoing,Pending,true,AC,20060130,20991231,0,Purchase,P,,,,19990615,19920130,1,30.00,,CAMBRIDGE MUSIC HANDBOOKS.,,,library note: Music Librarian,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44257740,ACCAMUP,ongoing,Pending,true,AC,19990614,20991231,0,Purchase,P,,,"Beebe, Jane A",19990614,19910426,1,20.00,,Cambridge opera handbooks.,,,fund name: F-GEN-2011,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44118521,ACYSO,ongoing,Pending,true,AC,19980702,20991231,0,Purchase,P,S7021268,,,19980702,19980702,1,119.92,,STUDIES IN THE HISTORY OF CHRISTIAN TRADITIONS.,,,library note: Religion; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44045748,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001826864576,,"Sinos, Rebecca H.",19980212,19980212,1,185.54,,AMERICAN PHILOLOGICAL ASSOCIATION MEMBERSHIP.,,0360-5949,library note: Print ; Includes: TAPA; Directory of members - tossed; Amer. Philological Assoc. newsletter (discarded); fund name: S-GEN-2022; vendor note: //Begin Jan. 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44081741,ACH,ongoing,Pending,true,AC,19980423,20991231,0,Purchase,P,,,,19980423,19980423,1,112.96,,HISTORISCHE ZEITSCHRIFT. BEIHEFT.,,,library note: History Dept.; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,70901,ACYSO,ongoing,Pending,true,AC,0,0,0,Purchase,P,,,"Sheridan, Susan M.",20101129,20101129,1,332.71,,LIBRARY OF AMERICA.,,,fund name: F-SO-2022; vendor note: v.211+ (2010),Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44100206,ACTRILITERAL,ongoing,Pending,true,AC,19980527,20991231,0,Purchase,P,,,"Roser, Missy",19980526,20150612,1,126.64,,LOEB CLASSICAL LIBRARY.,,,"library note: Two subseries, Greek or Latin out of sequence; 2015+ free with online; fund name: F-SO-2022; vendor note: 2015+ complimentary copy/no charge; free with online subs",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44456037,ACPEPP,ongoing,Pending,true,AC,20001206,20991231,0,Purchase,P,,,,20001206,19940829,1,155.51,,Souborné kritické vydání děl Leoše Janáčka = Kritische Gesamtausgabe der Werke von Leoš Jan,"Janáček, Leoš, 1854-1928.",,library note: Music Librarian Kalleck; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44052224,ACE,ongoing,Pending,true,AC,19950413,20991231,20991231,Purchase,P,RB805010001089629141,,,19980223,19980223,1,120.02,,The astronomical almanac for the year.,,0737-6421,library note: print; fund name: S-ASTRO-2022; vendor note: //Begin 1999 ed.- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,112991,ACE,ongoing,Pending,true,AC,20140101,20991231,20991231,Purchase,P,RB805010001081532004,,,20131119,20131119,1,0.00,,The Art Bulletin.,,1559-6478,library note: P+O; for invoicing see: COLLEGE ART ASSOCIATION. BASIC MEMBERSHIP; PO 44051736;  print needed for PerRR; fund name: S-ART-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44101776,ACFIVEC,ongoing,Pending,true,AC,19960829,20991231,20991231,Purchase,P,,,,19980528,19980528,1,10890.61,,MathSciNet / American Mathematical Society.,,,library note: online; incl: Consortium Database fee charges; fund name: S-REFELE-2022; vendor note: //Begin 1998- and renew,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,44120928,ACAUX,ongoing,Pending,true,AC,20030716,20991231,0,Purchase,P,,,,19980706,19980706,1,371.53,,TEXTES LITTERAIRES FRANCAIS.,,,library note: French Dept.; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44081984,ACH,ongoing,Pending,true,AC,19980423,20991231,0,Purchase,P,,,,19980423,19980423,1,61.46,,Historische Zeitschrift. Sonderheft.,,,library note: History Department; fund name: F-SO-2022; vendor note: //Begin no.17- and renew,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44052029,ACE,ongoing,Pending,true,AC,19950412,20991231,20991231,Purchase,P,RB805010001082998774,,,19980220,19980220,1,111.28,,Arthurian literature.,,0261-9946,library note: print; fund name: S-ENG-2022; vendor note: //Begin v.17 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44252638,ACGREEN,ongoing,Pending,true,AC,19990526,20991231,0,Purchase,P,,,,19990525,19891102,1,0.00,,MUSIC REFERENCE COLLECTION.,,,library note: Music Librarian,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44043612,ACE,ongoing,Pending,true,AC,19950405,20991231,20991231,Purchase,P,RB805010001039547146,,,19980209,19980209,1,66.74,,American craft.,,0194-8008,library note: print subs; fund name: S-ART-2022; vendor note: //begin v.58 (1998/99)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,4408321X,ACCHICAGODIST,ongoing,Pending,true,AC,19980427,20991231,0,Purchase,P,,,,19980427,19980427,1,28.09,,History of anthropology.,,,library note: Anthropology Dept.; fund name: F-GEN-2011,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44765563,ACCHICAGODIST,ongoing,Pending,true,AC,20021204,20991231,0,Purchase,P,,,,20021204,20070618,1,87.43,,"The papers of Andrew Jackson / Sam B. Smith and Harriet Chappell Owsley, editors ; Robert V. Remini,","Jackson, Andrew, 1767-1845.",,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44307482,ACE,ongoing,Pending,true,AC,19950517,20991231,20991231,Purchase,P,RB805010001041135591,,,19991011,19991011,1,84.12,,American furniture.,,1069-4188,library note: print subs; fund name: S-AMER-2022; vendor note: //begin 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44120813,ACE,ongoing,Pending,true,AC,19950711,20991231,20991231,Purchase,P,RB805010001817135775,,,19980706,19980706,1,155.21,,Shi yue = Shiyue.,,0257-5841,library note: print; fund name: S-ASIAN-2022; vendor note: //Begin July 1998- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44058767,ACBRIEF-2022,ongoing,Pending,true,AC,19941020,20991231,20991231,Purchase,P,RB805010001158953125,,,19980305,20210803,1,815.35,,The Burlington magazine.,,0007-6287,library note: Print canc; reordered online EOR review May 2021; fund name: S-ART-2022; vendor note: //Begin v.141 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44057611,ACENCYBRIT,ongoing,Pending,true,AC,19960830,20991231,20991231,Purchase,P,ENCBRI1,,,19980303,19980303,1,818.85,,Encyclopædia Britannica.,,,library note: Subs ID: ENCBRI1 Eng ed. (Spanish ENCRRI6 #52562522); fund name: S-REFELE-2022; vendor note: //Begin 1998- and renew,Independent order and receipt quantity,True,True,electronic,E-Book,,,,
AC,44120278,ACE,ongoing,Pending,true,AC,19941208,20991231,20991231,Purchase,P,RB805010001446663973,,,19980706,19980706,1,307.48,,Sculpture.,,0889-728X,library note: print; fund name: S-ART-2022; vendor note: //Begin v.18 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44112725,ACE,ongoing,Pending,true,AC,19951010,20991231,20991231,Purchase,P,RB805010001715001004,,,19980623,19980623,1,54.05,,Présence francophone.,,0048-5195,library note: print; fund name: S-FREN-2022; vendor note: //Begin no.54 (1999)- and renew.,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44085278,ACE,ongoing,Pending,true,AC,19950620,20991231,20991231,Purchase,P,RB805010001412953341,,,19980429,19980429,1,128.48,,Imago musicae.,,0255-8831,fund name: S-MUSIC-2022; vendor note: //Begin issues published 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44265359,ACH,ongoing,Pending,true,AC,19990705,20991231,0,Purchase,P,,,,19990705,19890224,1,100.00,,Œuvres complètes / Marc-Antoine Charpentier.,"Charpentier, Marc-Antoine, 1643-1704.",,"library note: Music Librarian  Pt. I complete in 30v,  Pt. II & III ?",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44502473,ACFRONT,ongoing,Pending,true,AC,20010329,20991231,0,Purchase,P,,,,20010329,19860715,1,513.48,,Opera omnia / Jean-Philippe Rameau.,"Rameau, Jean-Philippe, 1683-1764.",,library note: Music Librarian; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44053253,ACE,ongoing,Pending,true,AC,19950210,20991231,20991231,Purchase,P,RB805010001101654002,,,19980224,19980224,1,323.17,,L'Avant-scène. Théâtre.,,0045-1169,library note: print; fund name: S-FILM-2022; vendor note: //Begin no.1041 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44920039,ACE-DAT,ongoing,Pending,true,AC,20040106,20991231,20991231,Purchase,P,RBR80719000876360000,,"Sheridan, Susan M.",20031202,20190603,1,6451.92,,Art & architecture source.,,,"library note: 7/1/2019 close title; being replaced by Art & Architecture Source full text; see Susan; fund name: S-REFELE-2022; vendor note: //begin Jan 1, 2004-",Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,44500373,ACH,ongoing,Pending,true,AC,0,20991231,0,Purchase,P,,,,20010323,20150217,1,636.20,,Gesammelte Werke / Georg Wilhelm Friedrich Hegel.,"Hegel, Georg Wilhelm Friedrich, 1770-1831.",,library note: Philosophy dept.; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44037119,ACE,ongoing,Pending,true,AC,19950403,20991231,20991231,Purchase,P,RB805010001007402001,,,19980130,19980130,1,153.73,,Acta Asiatica.,,0567-7254,library note: print; fund name: S-ASIAN-2022; vendor note: //begin 76 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44103694,ACH,ongoing,Pending,true,AC,19980602,20991231,0,Purchase,P,,,,19980602,19980602,1,49.45,,Mittellateinisches Wörterbuch bis zum ausgehenden 13. [i.e. dreizehnten] Jahrhundert / in Gemeinsch,,,library note: Merritt; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44177835,ACE,ongoing,Pending,true,AC,19990211,20991231,20991231,Purchase,P,RB805010001677042418,,,19981209,19981209,1,66.76,,Para-doxa.,,1079-8072,library note: print; fund name: S-ENG-2022; vendor note: //Begin v.5 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,37482,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001059427039,,,20081210,20081210,1,556.63,,The annals of statistics.,,2168-8966,library note: Online; fund name: S-MATH-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,44178141,ACH,ongoing,Pending,true,AC,19990225,20991231,0,Purchase,P,,,,19981209,19981209,1,180.94,,Thomas-Mann-Studien.,,,library note: Lancaster; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44178116,ACEAST,ongoing,Pending,true,AC,19990427,20991231,20991231,Purchase,P,,,,19981209,19981209,1,232.78,,Beijing da xue xue bao. Zhe xue she hui ke xue ban.,,1000-5919,library note: print; fund name: S-ASIAN-2022; vendor note: //Begin issues published 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44106701,ACAR,ongoing,Pending,true,AC,19950626,20991231,20991231,Purchase,P,,,,19980609,19980609,1,99.96,,Musica disciplina.,,0077-2461,library note: print; fund name: S-MUSIC-2022; vendor note: //Begin v.46- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44265530,ACNEWWORLD,ongoing,Pending,true,AC,0,20991231,0,Purchase,P,,,,19990705,19800101,1,213.00,,NEW WORLD RECORDS.,New World Records.,,library note: Music Librarian; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44101041,ACE,ongoing,Pending,true,AC,19950116,20991231,20991231,Purchase,P,RB805010001065021008,,,19980527,19980527,1,49.70,,The magazine antiques.,,0161-9284,library note: print; fund name: S-ART-2022; vendor note: //Begin v.155 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44264963,ACH,ongoing,Pending,true,AC,0,20991231,20991231,Purchase,P,,,,19990703,19780926,1,150.00,,Lexikon des Mittelalters / [hrsg. von Robert Auty and others].,,,library note: Merritt  Complete in 10 volumes 11/99 done,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44178207,ACYSO,ongoing,Pending,true,AC,19990322,20991231,0,Purchase,C,S8153213,,"Sarat, Austin D.",19981209,20160321,1,144.48,,"AMHERST SERIES IN LAW, JURISPRUDENCE, AND SOCIAL THOUGHT.","SARAT, AUSTIN, EDITOR.",,fund name: F-GEN-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44048385,ACE,ongoing,Pending,true,AC,19950410,20991231,20991231,Purchase,P,RB805010001059312314,,,19980217,19980217,1,96.58,,Annals of scholarship.,,0192-2858,library note: print/pub.behind schedule. Latest issue is v.21:no.1/2 (2012) 12/28/2017; fund name: S-HIST-2022; vendor note: //Begin v.13 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
